fecha_dia,anyo,mes,ciudad,total_envios,envios_entregados,envios_incidencias,envios_devueltos,pct_sla_cumplido,pct_incidencia,tiempo_medio_transito_h,facturacion_total
2024-10-02,2024,10,Sevilla,3,3,0,0,66.67,0.0,15.96,32.34
2024-10-02,2024,10,Valencia,4,4,0,0,100.0,0.0,12.59,45.47
2024-10-03,2024,10,Barcelona,12,9,3,0,50.0,25.0,19.37,119.77
2024-10-03,2024,10,Bilbao,4,4,0,0,25.0,0.0,26.54,47.53
2024-10-03,2024,10,Madrid,18,14,2,2,33.33,11.11,24.47,203.29
2024-10-03,2024,10,Sevilla,2,2,0,0,50.0,0.0,18.46,13.44
2024-10-03,2024,10,Valencia,13,11,2,0,46.15,15.38,22.27,121.14
2024-10-04,2024,10,Barcelona,12,11,1,0,33.33,8.33,23.34,123.22
2024-10-04,2024,10,Bilbao,5,5,0,0,60.0,0.0,19.14,52.73
2024-10-04,2024,10,Madrid,23,19,2,2,52.17,8.7,20.49,228.39
2024-10-04,2024,10,Sevilla,10,7,3,0,40.0,30.0,22.48,118.73
2024-10-04,2024,10,Valencia,15,14,0,1,73.33,0.0,16.4,142.92
2024-10-05,2024,10,Barcelona,8,8,0,0,75.0,0.0,20.3,85.8
2024-10-05,2024,10,Bilbao,4,4,0,0,50.0,0.0,25.24,50.65
2024-10-05,2024,10,Madrid,21,20,1,0,52.38,4.76,22.0,186.5
2024-10-05,2024,10,Sevilla,6,6,0,0,50.0,0.0,21.32,65.17
2024-10-05,2024,10,Valencia,3,3,0,0,33.33,0.0,22.41,44.12
2024-10-06,2024,10,Barcelona,8,7,1,0,50.0,12.5,18.09,95.45
2024-10-06,2024,10,Bilbao,3,2,1,0,33.33,33.33,21.54,23.61
2024-10-06,2024,10,Madrid,11,10,0,1,45.45,0.0,20.79,128.27
2024-10-06,2024,10,Valencia,2,2,0,0,100.0,0.0,14.78,27.41
2024-10-07,2024,10,Barcelona,17,13,2,2,58.82,11.76,16.93,192.21
2024-10-07,2024,10,Bilbao,2,1,1,0,50.0,50.0,23.92,18.43
2024-10-07,2024,10,Madrid,20,18,2,0,60.0,10.0,18.19,185.99
2024-10-07,2024,10,Sevilla,5,5,0,0,80.0,0.0,20.76,39.49
2024-10-07,2024,10,Valencia,8,6,1,1,25.0,12.5,25.96,96.61
2024-10-08,2024,10,Barcelona,17,14,3,0,58.82,17.65,20.18,193.32
2024-10-08,2024,10,Bilbao,4,4,0,0,75.0,0.0,17.23,42.24
2024-10-08,2024,10,Madrid,21,15,4,2,33.33,19.05,23.49,209.52
2024-10-08,2024,10,Sevilla,7,7,0,0,57.14,0.0,21.29,83.81
2024-10-08,2024,10,Valencia,9,5,3,1,44.44,33.33,15.18,118.83
2024-10-09,2024,10,Barcelona,17,14,3,0,41.18,17.65,21.58,186.72
2024-10-09,2024,10,Bilbao,1,1,0,0,100.0,0.0,10.82,14.71
2024-10-09,2024,10,Madrid,24,20,2,2,58.33,8.33,18.0,267.0
2024-10-09,2024,10,Sevilla,12,9,2,1,41.67,16.67,21.36,111.39
2024-10-09,2024,10,Valencia,6,6,0,0,83.33,0.0,18.71,68.25
2024-10-10,2024,10,Barcelona,18,15,1,2,38.89,5.56,24.66,187.85
2024-10-10,2024,10,Bilbao,2,2,0,0,0.0,0.0,27.7,13.8
2024-10-10,2024,10,Madrid,21,17,2,2,52.38,9.52,19.9,198.09
2024-10-10,2024,10,Sevilla,4,4,0,0,0.0,0.0,34.05,40.61
2024-10-10,2024,10,Valencia,7,7,0,0,42.86,0.0,19.48,63.06
2024-10-11,2024,10,Barcelona,14,12,1,1,71.43,7.14,18.19,160.35
2024-10-11,2024,10,Bilbao,5,4,1,0,60.0,20.0,18.45,65.5
2024-10-11,2024,10,Madrid,33,29,2,2,60.61,6.06,17.82,333.34
2024-10-11,2024,10,Sevilla,6,5,1,0,50.0,16.67,21.4,75.88
2024-10-11,2024,10,Valencia,14,14,0,0,71.43,0.0,17.98,150.78
2024-10-12,2024,10,Barcelona,8,6,1,1,50.0,12.5,20.46,72.84
2024-10-12,2024,10,Bilbao,3,2,0,1,33.33,0.0,26.53,44.09
2024-10-12,2024,10,Madrid,13,11,2,0,46.15,15.38,22.47,136.81
2024-10-12,2024,10,Sevilla,1,1,0,0,100.0,0.0,6.37,9.12
2024-10-12,2024,10,Valencia,6,5,1,0,0.0,16.67,32.75,59.2
2024-10-13,2024,10,Barcelona,5,3,2,0,40.0,40.0,11.72,56.38
2024-10-13,2024,10,Bilbao,3,3,0,0,66.67,0.0,17.55,31.44
2024-10-13,2024,10,Madrid,7,4,3,0,42.86,42.86,17.09,67.63
2024-10-13,2024,10,Sevilla,3,3,0,0,33.33,0.0,21.23,22.68
2024-10-14,2024,10,Barcelona,13,9,4,0,46.15,30.77,21.43,121.0
2024-10-14,2024,10,Bilbao,1,1,0,0,0.0,0.0,27.07,13.11
2024-10-14,2024,10,Madrid,22,16,3,3,36.36,13.64,22.69,240.17
2024-10-14,2024,10,Sevilla,6,5,0,1,66.67,0.0,19.38,59.6
2024-10-14,2024,10,Valencia,8,6,0,2,62.5,0.0,19.33,114.53
2024-10-15,2024,10,Barcelona,11,10,0,1,45.45,0.0,26.42,108.94
2024-10-15,2024,10,Bilbao,2,1,1,0,0.0,50.0,28.15,16.37
2024-10-15,2024,10,Madrid,20,16,3,1,35.0,15.0,22.97,193.79
2024-10-15,2024,10,Sevilla,3,1,0,2,33.33,0.0,19.88,49.86
2024-10-15,2024,10,Valencia,11,11,0,0,18.18,0.0,27.1,141.14
2024-10-16,2024,10,Barcelona,17,16,1,0,47.06,5.88,22.71,176.91
2024-10-16,2024,10,Bilbao,4,4,0,0,25.0,0.0,27.15,42.33
2024-10-16,2024,10,Madrid,18,15,3,0,44.44,16.67,20.55,165.31
2024-10-16,2024,10,Sevilla,7,7,0,0,57.14,0.0,23.77,78.12
2024-10-16,2024,10,Valencia,8,7,1,0,87.5,12.5,13.14,74.83
2024-10-17,2024,10,Barcelona,16,14,2,0,43.75,12.5,24.31,166.97
2024-10-17,2024,10,Bilbao,7,6,0,1,57.14,0.0,18.63,71.99
2024-10-17,2024,10,Madrid,16,13,2,1,43.75,12.5,19.64,192.65
2024-10-17,2024,10,Sevilla,6,5,1,0,66.67,16.67,15.48,50.05
2024-10-17,2024,10,Valencia,9,7,1,1,66.67,11.11,17.85,113.5
2024-10-18,2024,10,Barcelona,24,20,2,2,58.33,8.33,20.08,238.4
2024-10-18,2024,10,Bilbao,4,4,0,0,75.0,0.0,16.98,50.96
2024-10-18,2024,10,Madrid,32,26,6,0,50.0,18.75,19.27,381.11
2024-10-18,2024,10,Sevilla,12,8,0,4,33.33,0.0,21.2,108.57
2024-10-18,2024,10,Valencia,8,8,0,0,62.5,0.0,18.74,77.9
2024-10-19,2024,10,Barcelona,7,7,0,0,57.14,0.0,18.61,63.47
2024-10-19,2024,10,Bilbao,2,2,0,0,50.0,0.0,20.67,17.4
2024-10-19,2024,10,Madrid,13,13,0,0,84.62,0.0,16.21,144.77
2024-10-19,2024,10,Sevilla,7,6,1,0,71.43,14.29,16.66,71.62
2024-10-19,2024,10,Valencia,8,8,0,0,75.0,0.0,16.75,86.79
2024-10-20,2024,10,Barcelona,5,4,1,0,60.0,20.0,16.08,67.27
2024-10-20,2024,10,Bilbao,1,1,0,0,100.0,0.0,16.77,17.59
2024-10-20,2024,10,Madrid,5,5,0,0,80.0,0.0,16.56,47.77
2024-10-20,2024,10,Sevilla,3,3,0,0,66.67,0.0,14.79,33.18
2024-10-20,2024,10,Valencia,3,3,0,0,66.67,0.0,20.27,35.74
2024-10-21,2024,10,Barcelona,16,14,0,2,37.5,0.0,22.9,197.01
2024-10-21,2024,10,Bilbao,2,2,0,0,50.0,0.0,22.98,23.33
2024-10-21,2024,10,Madrid,23,17,5,1,30.43,21.74,24.24,254.91
2024-10-21,2024,10,Sevilla,9,8,1,0,44.44,11.11,22.51,82.17
2024-10-21,2024,10,Valencia,8,7,1,0,50.0,12.5,22.01,81.89
2024-10-22,2024,10,Barcelona,31,28,2,1,51.61,6.45,21.14,311.41
2024-10-22,2024,10,Bilbao,6,6,0,0,66.67,0.0,19.04,51.36
2024-10-22,2024,10,Madrid,16,15,1,0,68.75,6.25,17.63,199.52
2024-10-22,2024,10,Sevilla,3,3,0,0,33.33,0.0,26.51,28.91
2024-10-22,2024,10,Valencia,7,5,1,1,28.57,14.29,28.49,86.02
2024-10-23,2024,10,Barcelona,20,20,0,0,45.0,0.0,24.51,235.94
2024-10-23,2024,10,Bilbao,1,1,0,0,100.0,0.0,5.47,12.41
2024-10-23,2024,10,Madrid,27,23,2,2,48.15,7.41,21.12,295.25
2024-10-23,2024,10,Sevilla,9,5,3,1,44.44,33.33,16.32,106.95
2024-10-23,2024,10,Valencia,9,9,0,0,66.67,0.0,21.72,101.88
2024-10-24,2024,10,Barcelona,15,8,5,2,53.33,33.33,16.37,180.17
2024-10-24,2024,10,Bilbao,2,2,0,0,50.0,0.0,17.68,31.92
2024-10-24,2024,10,Madrid,27,22,1,4,59.26,3.7,17.39,319.41
2024-10-24,2024,10,Sevilla,4,4,0,0,75.0,0.0,17.62,50.04
2024-10-24,2024,10,Valencia,5,4,1,0,80.0,20.0,12.41,46.02
2024-10-25,2024,10,Barcelona,12,11,1,0,41.67,8.33,22.55,130.24
2024-10-25,2024,10,Bilbao,4,2,2,0,0.0,50.0,27.6,49.39
2024-10-25,2024,10,Madrid,21,15,2,4,61.9,9.52,19.13,240.0
2024-10-25,2024,10,Sevilla,8,6,0,2,50.0,0.0,18.59,76.97
2024-10-25,2024,10,Valencia,9,9,0,0,66.67,0.0,19.79,98.08
2024-10-26,2024,10,Barcelona,7,6,1,0,42.86,14.29,22.74,88.81
2024-10-26,2024,10,Bilbao,1,1,0,0,100.0,0.0,16.78,6.95
2024-10-26,2024,10,Madrid,11,8,2,1,36.36,18.18,20.56,120.59
2024-10-26,2024,10,Sevilla,1,1,0,0,100.0,0.0,6.05,11.25
2024-10-26,2024,10,Valencia,6,6,0,0,50.0,0.0,22.47,76.4
2024-10-27,2024,10,Barcelona,5,5,0,0,40.0,0.0,23.31,70.45
2024-10-27,2024,10,Bilbao,2,2,0,0,50.0,0.0,26.06,18.55
2024-10-27,2024,10,Madrid,6,5,0,1,66.67,0.0,19.05,69.52
2024-10-27,2024,10,Sevilla,2,2,0,0,50.0,0.0,19.16,19.65
2024-10-27,2024,10,Valencia,1,1,0,0,100.0,0.0,16.08,10.68
2024-10-28,2024,10,Barcelona,11,8,2,1,45.45,18.18,18.89,107.78
2024-10-28,2024,10,Bilbao,2,2,0,0,100.0,0.0,9.36,31.71
2024-10-28,2024,10,Madrid,13,11,2,0,61.54,15.38,16.97,145.46
2024-10-28,2024,10,Sevilla,5,5,0,0,80.0,0.0,18.46,52.13
2024-10-28,2024,10,Valencia,7,4,3,0,42.86,42.86,19.96,83.96
2024-10-29,2024,10,Barcelona,13,12,1,0,53.85,7.69,23.23,154.89
2024-10-29,2024,10,Bilbao,3,1,1,1,33.33,33.33,19.57,25.18
2024-10-29,2024,10,Madrid,24,20,3,1,70.83,12.5,16.48,274.6
2024-10-29,2024,10,Sevilla,7,7,0,0,57.14,0.0,23.57,80.64
2024-10-29,2024,10,Valencia,9,8,0,1,33.33,0.0,26.69,108.7
2024-10-30,2024,10,Barcelona,10,9,0,1,50.0,0.0,22.35,102.75
2024-10-30,2024,10,Bilbao,3,3,0,0,66.67,0.0,19.74,31.37
2024-10-30,2024,10,Madrid,21,17,4,0,52.38,19.05,19.95,186.84
2024-10-30,2024,10,Sevilla,8,7,1,0,62.5,12.5,18.24,105.39
2024-10-30,2024,10,Valencia,13,12,1,0,76.92,7.69,16.24,104.09
2024-10-31,2024,10,Barcelona,19,14,2,3,52.63,10.53,18.39,163.59
2024-10-31,2024,10,Bilbao,3,1,1,1,33.33,33.33,7.47,41.32
2024-10-31,2024,10,Madrid,28,23,4,1,46.43,14.29,21.4,317.99
2024-10-31,2024,10,Sevilla,5,5,0,0,100.0,0.0,9.2,62.5
2024-10-31,2024,10,Valencia,3,3,0,0,66.67,0.0,20.26,33.14
2024-11-01,2024,11,Barcelona,14,12,2,0,57.14,14.29,19.27,136.43
2024-11-01,2024,11,Bilbao,7,6,0,1,71.43,0.0,19.19,62.82
2024-11-01,2024,11,Madrid,37,31,4,2,54.05,10.81,20.14,361.24
2024-11-01,2024,11,Sevilla,12,11,1,0,66.67,8.33,16.14,141.05
2024-11-01,2024,11,Valencia,11,9,1,1,45.45,9.09,19.24,108.79
2024-11-02,2024,11,Barcelona,11,9,1,1,54.55,9.09,20.84,125.15
2024-11-02,2024,11,Bilbao,1,0,0,1,0.0,0.0,,12.34
2024-11-02,2024,11,Madrid,16,13,1,2,31.25,6.25,23.79,157.31
2024-11-02,2024,11,Sevilla,3,2,0,1,33.33,0.0,20.53,37.47
2024-11-02,2024,11,Valencia,7,4,1,2,57.14,14.29,11.46,65.63
2024-11-03,2024,11,Barcelona,8,8,0,0,62.5,0.0,19.73,64.4
2024-11-03,2024,11,Bilbao,2,2,0,0,50.0,0.0,22.42,14.15
2024-11-03,2024,11,Madrid,20,17,3,0,40.0,15.0,24.97,245.1
2024-11-03,2024,11,Sevilla,2,2,0,0,100.0,0.0,16.28,20.78
2024-11-03,2024,11,Valencia,2,2,0,0,0.0,0.0,26.03,24.35
2024-11-04,2024,11,Barcelona,23,20,2,1,52.17,8.7,21.73,195.0
2024-11-04,2024,11,Bilbao,11,11,0,0,81.82,0.0,17.86,111.73
2024-11-04,2024,11,Madrid,26,22,4,0,42.31,15.38,22.9,319.3
2024-11-04,2024,11,Sevilla,6,5,1,0,66.67,16.67,20.95,59.17
2024-11-04,2024,11,Valencia,10,8,2,0,50.0,20.0,18.93,98.04
2024-11-05,2024,11,Barcelona,20,17,2,1,45.0,10.0,23.54,220.58
2024-11-05,2024,11,Bilbao,6,6,0,0,50.0,0.0,18.98,64.88
2024-11-05,2024,11,Madrid,26,25,1,0,57.69,3.85,20.93,242.28
2024-11-05,2024,11,Sevilla,8,7,1,0,25.0,12.5,24.88,68.32
2024-11-05,2024,11,Valencia,9,8,0,1,77.78,0.0,14.04,101.7
2024-11-06,2024,11,Barcelona,26,21,3,2,46.15,11.54,20.77,307.55
2024-11-06,2024,11,Bilbao,2,2,0,0,100.0,0.0,18.86,16.21
2024-11-06,2024,11,Madrid,30,27,3,0,60.0,10.0,19.1,355.01
2024-11-06,2024,11,Sevilla,7,7,0,0,42.86,0.0,22.97,82.82
2024-11-06,2024,11,Valencia,11,9,2,0,72.73,18.18,16.1,111.61
2024-11-07,2024,11,Barcelona,26,24,1,1,50.0,3.85,22.3,274.67
2024-11-07,2024,11,Bilbao,5,3,2,0,20.0,40.0,27.15,42.92
2024-11-07,2024,11,Madrid,23,20,2,1,60.87,8.7,18.52,248.45
2024-11-07,2024,11,Sevilla,14,13,1,0,50.0,7.14,23.06,166.53
2024-11-07,2024,11,Valencia,5,3,1,1,60.0,20.0,14.82,47.68
2024-11-08,2024,11,Barcelona,26,23,3,0,53.85,11.54,20.35,277.62
2024-11-08,2024,11,Bilbao,5,5,0,0,80.0,0.0,17.43,44.49
2024-11-08,2024,11,Madrid,37,31,6,0,54.05,16.22,19.25,409.72
2024-11-08,2024,11,Sevilla,16,12,2,2,62.5,12.5,14.55,187.23
2024-11-08,2024,11,Valencia,9,8,1,0,44.44,11.11,22.1,107.27
2024-11-09,2024,11,Barcelona,16,14,2,0,62.5,12.5,21.5,205.26
2024-11-09,2024,11,Bilbao,7,6,0,1,57.14,0.0,20.84,82.74
2024-11-09,2024,11,Madrid,25,21,4,0,44.0,16.0,22.44,286.06
2024-11-09,2024,11,Sevilla,4,3,0,1,50.0,0.0,17.74,44.74
2024-11-09,2024,11,Valencia,9,8,1,0,55.56,11.11,18.06,122.66
2024-11-10,2024,11,Barcelona,6,5,1,0,66.67,16.67,19.72,64.58
2024-11-10,2024,11,Bilbao,3,2,1,0,33.33,33.33,20.09,31.15
2024-11-10,2024,11,Madrid,9,6,3,0,44.44,33.33,18.28,84.88
2024-11-10,2024,11,Sevilla,3,3,0,0,0.0,0.0,29.06,30.06
2024-11-10,2024,11,Valencia,2,1,0,1,0.0,0.0,33.47,32.79
2024-11-11,2024,11,Barcelona,17,15,1,1,41.18,5.88,21.79,196.35
2024-11-11,2024,11,Bilbao,4,4,0,0,75.0,0.0,19.04,54.97
2024-11-11,2024,11,Madrid,28,24,3,1,60.71,10.71,15.71,313.1
2024-11-11,2024,11,Sevilla,5,4,1,0,20.0,20.0,25.69,71.1
2024-11-11,2024,11,Valencia,16,16,0,0,50.0,0.0,22.27,181.42
2024-11-12,2024,11,Barcelona,26,22,4,0,42.31,15.38,22.06,249.99
2024-11-12,2024,11,Bilbao,4,4,0,0,100.0,0.0,13.25,31.01
2024-11-12,2024,11,Madrid,33,28,4,1,45.45,12.12,20.87,364.31
2024-11-12,2024,11,Sevilla,6,6,0,0,66.67,0.0,21.29,67.18
2024-11-12,2024,11,Valencia,8,5,3,0,25.0,37.5,25.3,78.64
2024-11-13,2024,11,Barcelona,16,14,1,1,43.75,6.25,24.36,174.77
2024-11-13,2024,11,Bilbao,10,9,1,0,20.0,10.0,28.44,97.34
2024-11-13,2024,11,Madrid,15,11,3,1,40.0,20.0,17.6,166.64
2024-11-13,2024,11,Sevilla,11,9,2,0,54.55,18.18,21.64,120.98
2024-11-13,2024,11,Valencia,8,6,2,0,37.5,25.0,22.51,95.85
2024-11-14,2024,11,Barcelona,16,13,2,1,31.25,12.5,23.47,164.57
2024-11-14,2024,11,Bilbao,9,9,0,0,66.67,0.0,18.84,97.0
2024-11-14,2024,11,Madrid,35,29,5,1,48.57,14.29,19.79,377.65
2024-11-14,2024,11,Sevilla,10,8,2,0,30.0,20.0,23.79,127.46
2024-11-14,2024,11,Valencia,10,9,0,1,40.0,0.0,23.97,119.63
2024-11-15,2024,11,Barcelona,16,15,0,1,68.75,0.0,17.02,166.19
2024-11-15,2024,11,Bilbao,6,5,0,1,66.67,0.0,15.26,50.58
2024-11-15,2024,11,Madrid,27,22,3,2,48.15,11.11,21.53,279.42
2024-11-15,2024,11,Sevilla,7,6,1,0,71.43,14.29,13.95,54.15
2024-11-15,2024,11,Valencia,6,5,1,0,66.67,16.67,14.72,64.77
2024-11-16,2024,11,Barcelona,11,10,0,1,45.45,0.0,20.65,134.28
2024-11-16,2024,11,Bilbao,4,3,0,1,75.0,0.0,12.9,56.45
2024-11-16,2024,11,Madrid,20,15,3,2,35.0,15.0,21.61,263.05
2024-11-16,2024,11,Sevilla,6,4,2,0,33.33,33.33,24.75,59.34
2024-11-16,2024,11,Valencia,6,3,3,0,16.67,50.0,27.16,55.89
2024-11-17,2024,11,Barcelona,5,4,1,0,60.0,20.0,16.93,43.33
2024-11-17,2024,11,Bilbao,3,3,0,0,66.67,0.0,21.39,40.5
2024-11-17,2024,11,Madrid,10,10,0,0,80.0,0.0,17.9,118.83
2024-11-17,2024,11,Sevilla,6,5,0,1,50.0,0.0,19.36,73.31
2024-11-17,2024,11,Valencia,5,5,0,0,80.0,0.0,16.2,58.09
2024-11-18,2024,11,Barcelona,25,23,2,0,52.0,8.0,19.97,252.89
2024-11-18,2024,11,Bilbao,6,4,1,1,33.33,16.67,23.55,64.53
2024-11-18,2024,11,Madrid,28,24,4,0,60.71,14.29,18.33,325.73
2024-11-18,2024,11,Sevilla,13,12,0,1,61.54,0.0,17.88,131.26
2024-11-18,2024,11,Valencia,11,7,4,0,36.36,36.36,22.12,123.09
2024-11-19,2024,11,Barcelona,23,19,4,0,60.87,17.39,17.33,217.66
2024-11-19,2024,11,Bilbao,3,3,0,0,66.67,0.0,18.2,35.38
2024-11-19,2024,11,Madrid,38,33,5,0,63.16,13.16,18.05,390.74
2024-11-19,2024,11,Sevilla,5,5,0,0,60.0,0.0,17.91,57.71
2024-11-19,2024,11,Valencia,12,9,3,0,33.33,25.0,21.99,123.5
2024-11-20,2024,11,Barcelona,15,13,2,0,46.67,13.33,22.74,140.59
2024-11-20,2024,11,Bilbao,9,8,1,0,33.33,11.11,24.94,77.72
2024-11-20,2024,11,Madrid,29,23,3,3,55.17,10.34,17.73,314.02
2024-11-20,2024,11,Sevilla,8,5,1,2,50.0,12.5,16.36,89.54
2024-11-20,2024,11,Valencia,8,8,0,0,87.5,0.0,15.86,85.29
2024-11-21,2024,11,Barcelona,18,15,2,1,44.44,11.11,21.91,216.32
2024-11-21,2024,11,Bilbao,8,8,0,0,75.0,0.0,14.85,101.23
2024-11-21,2024,11,Madrid,32,26,3,3,40.63,9.38,23.92,344.01
2024-11-21,2024,11,Sevilla,10,6,2,2,40.0,20.0,20.02,110.86
2024-11-21,2024,11,Valencia,7,6,1,0,42.86,14.29,22.62,67.99
2024-11-22,2024,11,Barcelona,29,23,3,3,41.38,10.34,22.71,330.2
2024-11-22,2024,11,Bilbao,6,5,0,1,66.67,0.0,15.45,70.84
2024-11-22,2024,11,Madrid,30,26,2,2,40.0,6.67,22.28,324.17
2024-11-22,2024,11,Sevilla,5,5,0,0,40.0,0.0,26.98,50.58
2024-11-22,2024,11,Valencia,19,17,1,1,36.84,5.26,22.26,213.39
2024-11-23,2024,11,Barcelona,11,11,0,0,81.82,0.0,16.92,115.14
2024-11-23,2024,11,Bilbao,1,1,0,0,100.0,0.0,18.13,17.84
2024-11-23,2024,11,Madrid,21,17,2,2,52.38,9.52,19.42,213.49
2024-11-23,2024,11,Sevilla,5,4,1,0,60.0,20.0,16.63,56.86
2024-11-23,2024,11,Valencia,3,3,0,0,100.0,0.0,15.28,28.35
2024-11-24,2024,11,Barcelona,6,4,2,0,33.33,33.33,23.9,59.5
2024-11-24,2024,11,Bilbao,2,1,1,0,50.0,50.0,5.57,14.01
2024-11-24,2024,11,Madrid,10,7,2,1,20.0,20.0,26.27,96.67
2024-11-24,2024,11,Sevilla,4,3,1,0,75.0,25.0,14.67,47.89
2024-11-24,2024,11,Valencia,1,1,0,0,100.0,0.0,18.67,5.22
2024-11-25,2024,11,Barcelona,24,21,3,0,50.0,12.5,21.68,273.54
2024-11-25,2024,11,Bilbao,3,1,1,1,33.33,33.33,8.03,32.46
2024-11-25,2024,11,Madrid,20,19,1,0,50.0,5.0,21.43,202.93
2024-11-25,2024,11,Sevilla,11,10,1,0,54.55,9.09,20.76,111.97
2024-11-25,2024,11,Valencia,11,8,2,1,54.55,18.18,17.1,150.44
2024-11-26,2024,11,Barcelona,13,11,2,0,30.77,15.38,23.0,143.72
2024-11-26,2024,11,Bilbao,6,4,2,0,50.0,33.33,20.88,51.8
2024-11-26,2024,11,Madrid,30,27,3,0,46.67,10.0,20.58,271.33
2024-11-26,2024,11,Sevilla,8,6,1,1,50.0,12.5,22.17,73.27
2024-11-26,2024,11,Valencia,12,11,1,0,25.0,8.33,27.18,115.44
2024-11-27,2024,11,Barcelona,28,23,3,2,46.43,10.71,21.72,308.26
2024-11-27,2024,11,Bilbao,2,2,0,0,50.0,0.0,24.59,25.69
2024-11-27,2024,11,Madrid,39,35,3,1,53.85,7.69,19.82,401.0
2024-11-27,2024,11,Sevilla,6,5,0,1,50.0,0.0,22.63,61.2
2024-11-27,2024,11,Valencia,9,9,0,0,44.44,0.0,20.81,95.95
2024-11-28,2024,11,Barcelona,21,20,1,0,71.43,4.76,16.4,191.86
2024-11-28,2024,11,Bilbao,5,5,0,0,60.0,0.0,19.59,65.56
2024-11-28,2024,11,Madrid,30,24,4,2,50.0,13.33,22.7,315.39
2024-11-28,2024,11,Sevilla,12,9,3,0,50.0,25.0,19.08,134.46
2024-11-28,2024,11,Valencia,12,10,2,0,41.67,16.67,22.85,107.89
2024-11-29,2024,11,Barcelona,25,18,3,4,44.0,12.0,20.29,264.85
2024-11-29,2024,11,Bilbao,6,5,1,0,50.0,16.67,21.24,67.07
2024-11-29,2024,11,Madrid,20,16,3,1,50.0,15.0,20.59,233.42
2024-11-29,2024,11,Sevilla,10,8,2,0,30.0,20.0,24.01,117.99
2024-11-29,2024,11,Valencia,10,9,0,1,70.0,0.0,19.25,108.88
2024-11-30,2024,11,Barcelona,13,9,2,2,38.46,15.38,25.42,132.02
2024-11-30,2024,11,Bilbao,4,4,0,0,100.0,0.0,20.15,55.72
2024-11-30,2024,11,Madrid,15,12,0,3,60.0,0.0,18.44,136.51
2024-11-30,2024,11,Sevilla,2,2,0,0,50.0,0.0,25.38,15.26
2024-11-30,2024,11,Valencia,11,8,2,1,27.27,18.18,22.79,134.59
2024-12-01,2024,12,Barcelona,13,11,2,0,38.46,15.38,25.09,148.95
2024-12-01,2024,12,Bilbao,1,1,0,0,0.0,0.0,34.0,13.55
2024-12-01,2024,12,Madrid,8,8,0,0,75.0,0.0,15.16,81.93
2024-12-01,2024,12,Sevilla,5,5,0,0,80.0,0.0,16.64,47.94
2024-12-01,2024,12,Valencia,2,1,0,1,50.0,0.0,19.47,17.68
2024-12-02,2024,12,Barcelona,24,18,5,1,37.5,20.83,24.05,286.06
2024-12-02,2024,12,Bilbao,10,10,0,0,70.0,0.0,18.79,102.46
2024-12-02,2024,12,Madrid,26,22,4,0,46.15,15.38,20.35,291.42
2024-12-02,2024,12,Sevilla,9,7,2,0,44.44,22.22,22.46,104.44
2024-12-02,2024,12,Valencia,8,8,0,0,87.5,0.0,16.08,107.57
2024-12-03,2024,12,Barcelona,20,17,3,0,55.0,15.0,18.99,204.52
2024-12-03,2024,12,Bilbao,4,4,0,0,50.0,0.0,20.1,34.77
2024-12-03,2024,12,Madrid,32,24,6,2,43.75,18.75,18.9,322.76
2024-12-03,2024,12,Sevilla,3,2,1,0,33.33,33.33,22.65,34.24
2024-12-03,2024,12,Valencia,12,10,1,1,58.33,8.33,20.3,114.0
2024-12-04,2024,12,Barcelona,18,16,1,1,72.22,5.56,17.37,205.81
2024-12-04,2024,12,Bilbao,5,5,0,0,60.0,0.0,23.6,55.6
2024-12-04,2024,12,Madrid,33,27,4,2,57.58,12.12,19.98,376.82
2024-12-04,2024,12,Sevilla,5,5,0,0,40.0,0.0,20.88,40.27
2024-12-04,2024,12,Valencia,7,7,0,0,42.86,0.0,21.95,77.88
2024-12-05,2024,12,Barcelona,29,27,0,2,65.52,0.0,17.99,362.67
2024-12-05,2024,12,Bilbao,9,6,1,2,44.44,11.11,19.31,99.22
2024-12-05,2024,12,Madrid,22,17,4,1,54.55,18.18,18.78,224.61
2024-12-05,2024,12,Sevilla,10,8,1,1,60.0,10.0,16.12,108.51
2024-12-05,2024,12,Valencia,9,7,2,0,55.56,22.22,19.86,86.14
2024-12-06,2024,12,Barcelona,32,26,4,2,40.63,12.5,22.23,311.26
2024-12-06,2024,12,Bilbao,5,5,0,0,100.0,0.0,13.51,55.17
2024-12-06,2024,12,Madrid,32,28,4,0,53.13,12.5,19.79,320.16
2024-12-06,2024,12,Sevilla,8,6,1,1,75.0,12.5,12.2,80.34
2024-12-06,2024,12,Valencia,11,8,3,0,36.36,27.27,23.79,112.53
2024-12-07,2024,12,Barcelona,12,12,0,0,50.0,0.0,23.03,130.55
2024-12-07,2024,12,Bilbao,6,5,1,0,50.0,16.67,22.16,64.0
2024-12-07,2024,12,Madrid,19,13,3,3,57.89,15.79,15.38,166.77
2024-12-07,2024,12,Sevilla,3,3,0,0,66.67,0.0,21.66,26.06
2024-12-07,2024,12,Valencia,5,3,1,1,0.0,20.0,28.45,57.18
2024-12-08,2024,12,Barcelona,6,4,2,0,33.33,33.33,18.44,63.61
2024-12-08,2024,12,Madrid,10,8,2,0,20.0,20.0,25.18,100.47
2024-12-08,2024,12,Sevilla,1,1,0,0,0.0,0.0,27.47,12.72
2024-12-08,2024,12,Valencia,6,5,1,0,50.0,16.67,20.98,61.65
