tracking_id,fecha_recogida,fecha_entrega,ciudad,codigo_postal,peso_kg,estado,repartidor_id,cliente_tipo,importe_envio
RPX-2024-008294,2024-03-04 13:42:23,,Madrid,28054,23.76,INCIDENCIA,REP-144,EMPRESA,7.07
RPX-2024-006301,2024-05-29 14:24:05,,BARCELONA,08009,8.33,INCIDENCIA,REP-033,PARTICULAR,4.1
RPX-2024-001469,2024-12-13 14:51:05,2024-12-13 23:07:05,Bilbao,48010,17.7,ENTREGADO,REP-179,PARTICULAR,6.24
RPX-2024-011441,2024-10-23 11:21:18,2024-10-24 20:00:18,Madrid,28024,19.46,ENTREGADO,REP-001,PARTICULAR,6.75
RPX-2024-012378,2024-11-17 09:29:21,2024-11-17 22:49:21,BARCELONA,08032,8.56,ENTREGADO,REP-240,PARTICULAR,10.35
RPX-2024-001813,2024-02-19 14:20:52,2024-02-20 22:23:52,Madrid,28052,16.84,ENTREGADO,REP-115,PARTICULAR,15.24
RPX-2024-006248,31/10/2024 17:03:49,2024-11-01 09:38:49,Valencia,46003,19.81,ENTREGADO,REP-173,PARTICULAR,11.86
RPX-2024-007905,2024-03-04 09:47:30,2024-03-05 15:26:30,Madrid,28023,9.37,ENTREGADO,REP-167,PARTICULAR,10.69
RPX-2024-011393,2024-01-23 15:00:58,2024-01-23 19:58:58,madrid,28010,16.77,ENTREGADO,REP-173,PARTICULAR,12.23
RPX-2024-008309,2024-05-08 14:52:43,2024-05-09 18:12:43,  Madrid  ,28017,6.62,ENTREGADO,REP-019,PARTICULAR,16.35
RPX-2024-008384,2024-09-28 10:26:26,2024-09-29 22:51:26,Valencia,46022,4.37,ENTREGADO,REP-168,PARTICULAR,3.64
RPX-2024-000872,2024-02-27 10:27:34,2024-02-27 14:48:34,Valencia,46022,23.72,ENTREGADO,REP-132,EMPRESA,7.24
RPX-2024-009515,2024-07-25 16:59:09,,Sevilla,41007,22.72,DEVUELTO,REP-218,EMPRESA,12.96
RPX-2024-009315,2024-11-27 12:05:52,,Valencia,46003,6.63,INCIDENCIA,REP-243,PARTICULAR,13.25
RPX-2024-001717,2024-04-28 16:00:27,2024-04-29 20:54:27,Bilbao,48011,2.93,ENTREGADO,REP-034,EMPRESA,9.39
RPX-2024-001614,2024-09-25 10:08:15,2024-09-26 09:11:15,Madrid,28018,7.82,ENTREGADO,REP-097,PARTICULAR,14.21
RPX-2024-005210,2024-03-26 18:28:21,2024-03-28 01:20:21,Valencia,46012,16.33,ENTREGADO,REP-065,PARTICULAR,15.97
RPX-2024-000448,2024-11-28 12:31:31,2024-11-28 20:24:31,Madrid,28009,1.89,ENTREGADO,REP-098,PARTICULAR,17.6
RPX-2024-004839,2024-04-16 13:13:10,2024-04-16 18:08:10,Barcelona,08026,15.72,ENTREGADO,REP-166,PARTICULAR,4.56
RPX-2024-009922,2024-05-14 12:15:49,2024-05-15 17:32:49,Barcelona,08034,15.06,ENTREGADO,REP-188,EMPRESA,14.56
RPX-2024-008834,2024-12-28 11:38:19,2024-12-29 18:57:19,Bilbao,48001,13.14,ENTREGADO,REP-150,PARTICULAR,10.92
RPX-2024-006413,2024-03-01 18:54:46,2024-03-03 06:40:46,Valencia,46015,4.02,ENTREGADO,REP-040,EMPRESA,10.87
RPX-2024-007384,2024-05-22 11:19:18,2024-05-23 08:50:18,Madrid,28043,2.45,ENTREGADO,REP-138,EMPRESA,7.69
RPX-2024-003795,2024-02-02 11:03:56,2024-02-02 16:03:56,Madrid,28055,3.07,ENTREGADO,REP-078,PARTICULAR,7.58
RPX-2024-001788,2024-12-04 18:04:42,2024-12-05 16:39:42,Sevilla,41004,23.33,ENTREGADO,REP-180,PARTICULAR,3.74
RPX-2024-001442,2024-04-03 10:22:35,2024-04-04 00:07:35,Bilbao,48014,20.43,ENTREGADO,REP-048,EMPRESA,12.65
RPX-2024-004671,2024-07-08 08:21:13,,Madrid,28017,15.93,INCIDENCIA,REP-091,PARTICULAR,8.38
RPX-2024-007103,2024-03-24 14:57:50,2024-03-25 17:55:50,Madrid,28040,2.12,ENTREGADO,REP-124,PARTICULAR,16.91
RPX-2024-012544,2024-12-24 09:53:07,2024-12-24 19:49:07,Madrid,28033,5.33,ENTREGADO,REP-149,PARTICULAR,14.69
RPX-2024-004166,2024-06-20 10:18:05,2024-06-21 10:51:05,Madrid,28008,19.06,ENTREGADO,REP-236,EMPRESA,16.53
RPX-2024-005464,2024-10-19 11:55:59,2024-10-20 16:21:59,  Sevilla  ,41002,10.38,ENTREGADO,REP-081,PARTICULAR,13.01
RPX-2024-009278,2024-04-13 17:47:11,2024-04-14 03:07:11,Madrid,28003,14.84,ENTREGADO,REP-241,PARTICULAR,15.49
RPX-2024-005359,2024-04-04 15:57:07,2024-04-04 22:09:07,Barcelona,08022,6.78,ENTREGADO,REP-208,PARTICULAR,11.42
RPX-2024-014351,2024-09-28 16:35:09,2024-09-30 01:38:09,Valencia,46008,16.43,ENTREGADO,REP-152,PARTICULAR,4.46
RPX-2024-010259,2024-07-31 11:09:31,,Barcelona,08023,17.64,DEVUELTO,REP-038,PARTICULAR,9.37
RPX-2024-014901,2024-05-03 08:26:05,2024-05-04 14:00:05,Madrid,28038,15.55,ENTREGADO,REP-075,PARTICULAR,11.67
RPX-2024-009532,2024-03-13 09:21:43,2024-03-14 13:58:43,Barcelona,08021,11.37,ENTREGADO,REP-076,PARTICULAR,10.37
RPX-2024-003928,2024-10-10 10:11:56,2024-10-11 06:06:56,Madrid,28019,8.09,ENTREGADO,REP-225,PARTICULAR,10.97
RPX-2024-014785,2024-11-15 18:12:46,2024-11-16 05:56:46,Barcelona,08034,5.2,ENTREGADO,REP-209,EMPRESA,6.4
RPX-2024-007486,2024-04-17 18:38:11,,Madrid,28031,18.71,DEVUELTO,REP-174,PARTICULAR,14.3
RPX-2024-012467,2024-04-26 11:37:49,2024-04-27 21:27:49,Sevilla,41003,7.32,ENTREGADO,REP-152,PARTICULAR,8.36
RPX-2024-012784,07/02/2024 11:21:25,2024-02-08 09:28:25,Sevilla,41007,0.7,ENTREGADO,REP-166,PARTICULAR,15.18
RPX-2024-010108,2024-11-07 09:59:55,2024-11-08 22:35:55,Madrid,28055,8.4,ENTREGADO,REP-142,PARTICULAR,17.98
RPX-2024-010375,2024-05-24 12:41:26,2024-05-24 20:23:26,Sevilla,41002,4.35,ENTREGADO,REP-128,PARTICULAR,12.05
RPX-2024-014898,2024-01-17 10:56:23,2024-01-18 14:56:23,Valencia,46016,-5.0,ENTREGADO,REP-124,PARTICULAR,13.94
RPX-2024-013692,2024-09-17 10:22:58,2024-09-17 21:19:58,Madrid,28047,22.02,ENTREGADO,REP-155,PARTICULAR,17.22
RPX-2024-000909,2024-07-09 11:49:25,2024-07-10 02:09:25,Valencia,46006,23.93,ENTREGADO,REP-202,EMPRESA,12.98
RPX-2024-000367,2024-01-23 13:19:36,2024-01-24 21:04:36,Valencia,46022,24.57,ENTREGADO,REP-003,PARTICULAR,4.79
RPX-2024-006746,2024-11-29 15:34:51,2024-11-30 01:02:51,Madrid,28002,23.54,ENTREGADO,REP-157,PARTICULAR,6.13
RPX-2024-007134,2024-12-20 14:29:22,2024-12-21 17:30:22,Madrid,28030,12.12,ENTREGADO,REP-115,PARTICULAR,6.03
RPX-2024-004577,2024-06-10 08:23:40,2024-06-11 14:02:40,Sevilla,41003,19.25,ENTREGADO,REP-088,PARTICULAR,12.35
RPX-2024-010183,2024-11-08 08:31:42,2024-11-09 01:29:42,Sevilla,41001,2.89,ENTREGADO,REP-093,PARTICULAR,13.59
RPX-2024-007789,2024-06-02 16:26:08,2024-06-03 07:37:08,Madrid,28009,14.28,ENTREGADO,REP-034,EMPRESA,7.22
RPX-2024-009992,2024-10-23 09:16:48,2024-10-24 06:14:48,Barcelona,08002,1.17,ENTREGADO,REP-194,PARTICULAR,15.58
RPX-2024-005814,2024-04-16 08:46:22,,Barcelona,08025,3.37,INCIDENCIA,REP-204,PARTICULAR,15.77
RPX-2024-002945,2024-08-21 10:40:29,2024-08-22 11:22:29,Madrid,28025,5.9,ENTREGADO,REP-137,PARTICULAR,11.2
RPX-2024-008877,2024-12-25 08:45:45,,Madrid,28032,20.48,DEVUELTO,REP-917,EMPRESA,8.08
RPX-2024-001552,2024-09-20 14:59:27,2024-09-21 18:04:27,Barcelona,08015,15.77,ENTREGADO,REP-138,PARTICULAR,14.3
RPX-2024-003097,2024-12-18 17:59:06,2024-12-20 03:59:06,Madrid,28046,1.43,ENTREGADO,REP-199,PARTICULAR,7.09
RPX-2024-006948,2024-07-16 10:15:11,2024-07-17 11:15:11,Barcelona,08005,13.07,ENTREGADO,REP-246,PARTICULAR,16.59
RPX-2024-002440,2024-12-11 18:17:24,2024-12-12 23:49:24,Bilbao,48015,24.25,ENTREGADO,REP-237,PARTICULAR,14.42
RPX-2024-001449,2024-05-01 11:37:20,2024-05-02 02:40:20,Barcelona,08032,12.03,ENTREGADO,REP-065,PARTICULAR,5.49
RPX-2024-012700,2024-06-19 08:40:00,2024-06-19 13:43:00,Barcelona,08022,21.98,ENTREGADO,REP-019,PARTICULAR,9.95
RPX-2024-010300,2024-07-03 10:22:54,2024-07-04 04:27:54,Barcelona,08026,17.75,ENTREGADO,REP-061,PARTICULAR,16.2
RPX-2024-013464,2024-07-02 18:52:10,2024-07-03 17:24:10,Sevilla,41003,20.52,ENTREGADO,REP-060,EMPRESA,3.75
RPX-2024-009763,2024-10-11 09:28:07,2024-10-12 08:25:07,Valencia,46016,6.58,ENTREGADO,REP-036,EMPRESA,3.58
RPX-2024-003029,2024-11-05 18:46:15,,Bilbao,48008,22.77,INCIDENCIA,REP-250,EMPRESA,8.18
RPX-2024-003111,26/03/2024 17:31:28,2024-03-27 18:08:28,Madrid,28027,3.05,ENTREGADO,REP-077,PARTICULAR,9.87
RPX-2024-004859,2024-01-05 09:09:47,2024-01-05 15:46:47,Madrid,28009,7.65,ENTREGADO,REP-133,PARTICULAR,6.22
RPX-2024-011893,2024-07-27 14:09:33,2024-07-28 16:43:33,Sevilla,41020,3.45,ENTREGADO,REP-132,PARTICULAR,5.25
RPX-2024-014269,2024-12-13 16:30:08,,Valencia,46002,11.27,INCIDENCIA,REP-225,EMPRESA,3.98
RPX-2024-006512,2024-02-13 17:31:06,2024-02-14 08:11:06,Madrid,28002,24.38,ENTREGADO,REP-056,PARTICULAR,8.63
RPX-2024-001730,2024-11-30 11:16:33,,Madrid,28034,20.23,INCIDENCIA,REP-025,EMPRESA,15.29
RPX-2024-001760,2024-09-21 08:09:23,2024-09-21 22:53:23,Madrid,28039,5.16,ENTREGADO,REP-146,EMPRESA,14.48
RPX-2024-005945,2024-05-10 08:28:51,2024-05-10 14:27:51,Sevilla,41003,2.67,ENTREGADO,REP-162,EMPRESA,13.7
RPX-2024-012409,2024-10-04 15:54:48,2024-10-05 22:11:48,Madrid,28052,22.59,ENTREGADO,REP-136,PARTICULAR,3.98
RPX-2024-007658,2024-01-22 08:42:40,2024-01-23 13:42:40,Bilbao,48006,17.0,ENTREGADO,REP-191,PARTICULAR,16.74
RPX-2024-007966,2024-10-19 13:05:25,2024-10-20 20:30:25,Madrid,28032,22.52,ENTREGADO,REP-132,PARTICULAR,15.04
RPX-2024-003323,2024-06-26 17:59:09,,Valencia,46006,-5.0,INCIDENCIA,REP-106,PARTICULAR,4.24
RPX-2024-005946,2024-12-16 10:13:42,2024-12-17 04:25:42,Madrid,28023,17.26,ENTREGADO,REP-054,EMPRESA,7.26
RPX-2024-003149,2024-11-06 15:06:59,2024-11-07 00:22:59,Barcelona,08018,20.89,ENTREGADO,REP-230,EMPRESA,9.99
RPX-2024-002848,10/06/2024 09:34:14,2024-06-11 01:19:14,Madrid,28048,11.38,ENTREGADO,REP-223,PARTICULAR,5.64
RPX-2024-013306,2024-11-09 12:24:43,2024-11-10 20:20:43,Sevilla,41001,3.37,ENTREGADO,REP-145,PARTICULAR,10.72
RPX-2024-008794,2024-07-10 11:06:46,,Madrid,28024,20.99,INCIDENCIA,REP-211,PARTICULAR,5.35
RPX-2024-009837,2024-09-04 16:51:12,,Madrid,28047,3.36,INCIDENCIA,REP-191,EMPRESA,15.18
RPX-2024-014728,2024-09-15 14:28:07,2024-09-16 10:33:07,Madrid,28020,16.57,ENTREGADO,REP-160,PARTICULAR,5.54
RPX-2024-011585,2024-02-22 09:11:48,2024-02-23 04:33:48,Barcelona,08014,9.7,ENTREGADO,REP-212,PARTICULAR,8.0
RPX-2024-000350,01/11/2024 10:40:29,,Sevilla,41018,11.67,INCIDENCIA,REP-015,EMPRESA,16.95
RPX-2024-001822,2024-06-06 09:49:10,2024-06-07 11:10:10,Sevilla,41007,15.88,ENTREGADO,REP-113,PARTICULAR,14.63
RPX-2024-006954,2024-11-20 17:56:47,2024-11-21 20:58:47,Bilbao,48001,6.68,ENTREGADO,REP-200,PARTICULAR,13.99
RPX-2024-003354,2024-07-15 15:56:33,2024-07-17 03:42:33,Sevilla,41013,7.59,ENTREGADO,REP-206,EMPRESA,13.52
RPX-2024-008440,2024-01-03 14:31:10,2024-01-04 21:58:10,sevilla,41005,8.66,ENTREGADO,REP-175,PARTICULAR,10.95
RPX-2024-008545,02/02/2024 08:26:46,2024-02-03 08:48:46,Madrid,28009,15.76,ENTREGADO,REP-232,EMPRESA,4.9
RPX-2024-014033,2024-07-18 17:31:49,2024-07-19 19:06:49,Valencia,46025,24.54,ENTREGADO,REP-222,EMPRESA,9.05
RPX-2024-007895,2024-11-09 11:41:35,,Barcelona,08024,2.19,INCIDENCIA,REP-078,PARTICULAR,12.17
RPX-2024-002609,2024-06-10 14:35:24,2024-06-11 10:30:24,Sevilla,41020,1.9,ENTREGADO,REP-148,PARTICULAR,4.02
RPX-2024-000004,2024-04-24 10:50:36,2024-04-25 04:27:36,madrid,28054,5.56,ENTREGADO,REP-038,EMPRESA,8.26
RPX-2024-011816,2024-12-05 14:07:02,,Madrid,28008,4.22,DEVUELTO,REP-025,PARTICULAR,13.43
RPX-2024-012052,2024-01-09 10:06:35,2024-01-10 18:47:35,Valencia,46009,22.73,ENTREGADO,REP-105,PARTICULAR,4.81
RPX-2024-006809,2024-11-26 17:43:57,2024-11-27 02:25:57,Sevilla,41018,19.04,ENTREGADO,REP-052,PARTICULAR,9.71
RPX-2024-014255,12/09/2024 08:49:25,2024-09-13 10:31:25,Madrid,28028,12.7,ENTREGADO,REP-155,EMPRESA,13.24
RPX-2024-014924,2024-07-27 16:12:55,2024-07-28 15:08:55,Valencia,46008,24.22,ENTREGADO,REP-182,EMPRESA,15.93
RPX-2024-003302,31/05/2024 13:23:29,2024-06-01 23:53:29,Barcelona,08034,20.02,ENTREGADO,REP-177,PARTICULAR,10.58
RPX-2024-013790,2024-03-20 14:44:24,2024-03-21 05:54:24,Madrid,28041,2.84,ENTREGADO,REP-230,PARTICULAR,17.95
RPX-2024-010214,2024-11-18 13:37:02,2024-11-20 01:10:02,Madrid,28025,7.98,ENTREGADO,REP-091,PARTICULAR,3.93
RPX-2024-014585,2024-07-31 13:16:39,2024-07-31 20:01:39,Barcelona,08018,8.01,ENTREGADO,REP-145,PARTICULAR,16.04
RPX-2024-007918,2024-07-02 08:30:04,2024-07-02 20:09:04,Bilbao,48010,10.05,ENTREGADO,REP-008,PARTICULAR,10.45
RPX-2024-009564,2024-01-31 13:19:45,,Madrid,28047,23.08,INCIDENCIA,REP-044,EMPRESA,11.31
RPX-2024-013743,2024-09-29 15:32:43,,Barcelona,08011,11.12,INCIDENCIA,REP-176,PARTICULAR,14.61
RPX-2024-008958,2024-08-29 10:29:40,2024-08-30 16:07:40,Madrid,28039,10.53,ENTREGADO,REP-073,PARTICULAR,14.21
RPX-2024-001361,29/10/2024 16:20:07,2024-10-30 02:02:07,Barcelona,08030,,ENTREGADO,REP-048,PARTICULAR,9.08
RPX-2024-013730,2024-06-08 17:49:13,,Valencia,46024,21.24,INCIDENCIA,REP-193,PARTICULAR,7.09
RPX-2024-000871,2024-08-29 14:16:47,2024-08-30 22:48:47,BARCELONA,08039,9.45,ENTREGADO,REP-137,PARTICULAR,8.36
RPX-2024-007049,2024-02-24 16:33:31,2024-02-26 03:11:31,Barcelona,08041,24.03,ENTREGADO,REP-046,PARTICULAR,17.13
RPX-2024-000644,2024-09-21 15:32:43,2024-09-22 02:57:43,Bilbao,48015,0.54,ENTREGADO,REP-002,PARTICULAR,15.56
RPX-2024-003749,2024-03-02 18:42:25,2024-03-04 02:12:25,Barcelona,08035,22.02,ENTREGADO,REP-020,PARTICULAR,17.07
RPX-2024-006410,2024-08-24 11:07:57,2024-08-25 04:35:57,Barcelona,08002,5.96,ENTREGADO,REP-185,PARTICULAR,16.73
RPX-2024-008203,2024-12-11 17:27:27,2024-12-12 19:26:27,Valencia,46013,5.62,ENTREGADO,REP-198,PARTICULAR,8.66
RPX-2024-010098,2024-03-24 09:42:32,2024-03-25 08:09:32,Madrid,28012,19.94,ENTREGADO,REP-120,PARTICULAR,13.15
RPX-2024-013747,28/12/2024 11:50:37,2024-12-29 00:55:37,bilbao,48010,12.84,ENTREGADO,REP-103,EMPRESA,6.96
RPX-2024-014401,2024-07-31 10:25:14,2024-08-01 08:25:14,Madrid,28017,5.63,ENTREGADO,REP-053,PARTICULAR,10.56
RPX-2024-005261,2024-10-19 14:33:48,2024-10-20 13:11:48,Sevilla,41010,3.69,ENTREGADO,REP-124,PARTICULAR,9.68
RPX-2024-012935,2024-04-27 10:25:16,2024-04-28 07:38:16,Sevilla,41010,19.92,ENTREGADO,REP-187,PARTICULAR,15.07
RPX-2024-012876,2024-01-05 14:57:29,2024-01-06 00:18:29,Madrid,28048,13.9,ENTREGADO,REP-083,EMPRESA,16.47
RPX-2024-001825,2024-03-01 16:28:07,2024-03-02 01:15:07,  Madrid  ,28049,1.13,ENTREGADO,REP-116,PARTICULAR,16.24
RPX-2024-004971,2024-12-20 17:36:23,2024-12-22 04:33:23,Madrid,28007,7.78,ENTREGADO,REP-208,EMPRESA,16.72
RPX-2024-003629,2024-11-12 13:41:06,2024-11-13 19:22:06,Sevilla,41017,3.19,ENTREGADO,REP-224,PARTICULAR,9.89
RPX-2024-011196,2024-10-22 18:42:41,2024-10-23 13:46:41,Valencia,46003,10.23,ENTREGADO,REP-143,EMPRESA,17.35
RPX-2024-004500,2024-05-02 12:48:25,2024-05-02 22:36:25,Valencia,46020,12.54,ENTREGADO,REP-005,EMPRESA,9.15
RPX-2024-003839,2024-04-23 11:28:51,2024-04-24 05:19:51,Madrid,28010,11.91,ENTREGADO,REP-212,PARTICULAR,6.06
RPX-2024-009296,19/11/2024 12:54:30,2024-11-20 05:16:30,Madrid,28053,5.95,ENTREGADO,REP-191,EMPRESA,4.73
RPX-2024-001538,2024-07-08 09:33:13,2024-07-09 05:25:13,Barcelona,08005,16.18,ENTREGADO,REP-110,EMPRESA,17.72
RPX-2024-011773,2024-05-17 13:35:03,2024-05-18 20:12:03,Madrid,28035,23.76,ENTREGADO,REP-116,PARTICULAR,14.15
RPX-2024-010695,2024-09-10 11:54:36,2024-09-11 20:53:36,Madrid,28015,4.1,ENTREGADO,REP-120,PARTICULAR,10.93
RPX-2024-001258,2024-08-22 18:21:46,2024-08-23 19:11:46,Barcelona,08024,17.87,ENTREGADO,REP-033,PARTICULAR,6.08
RPX-2024-001250,2024-09-28 14:23:23,2024-09-29 10:47:23,Madrid,28042,23.75,ENTREGADO,REP-083,PARTICULAR,3.73
RPX-2024-006550,2024-07-26 09:04:14,2024-07-27 08:35:14,VALENCIA,46025,15.93,ENTREGADO,REP-211,PARTICULAR,4.29
RPX-2024-008418,2024-09-17 09:43:53,2024-09-18 18:18:53,Madrid,28009,14.04,ENTREGADO,REP-135,EMPRESA,11.86
RPX-2024-012317,06/12/2024 15:30:16,2024-12-07 03:45:16,  Barcelona  ,08036,1.24,ENTREGADO,REP-014,PARTICULAR,4.41
RPX-2024-006311,2024-11-27 10:06:21,2024-11-27 14:26:21,Madrid,28042,23.0,ENTREGADO,REP-124,EMPRESA,17.49
RPX-2024-005613,30/11/2024 14:15:04,2024-12-01 08:50:04,Barcelona,08041,14.3,ENTREGADO,REP-072,PARTICULAR,7.02
RPX-2024-008576,2024-10-30 17:43:13,2024-11-01 02:28:13,Madrid,28013,4.36,ENTREGADO,REP-004,PARTICULAR,17.89
RPX-2024-010349,2024-12-06 15:47:58,2024-12-07 00:45:58,Barcelona,08039,8.81,ENTREGADO,REP-227,PARTICULAR,17.11
RPX-2024-008874,2024-12-10 08:24:58,2024-12-11 14:42:58,Bilbao,48013,10.11,ENTREGADO,REP-231,EMPRESA,4.03
RPX-2024-009499,2024-12-20 12:09:49,2024-12-21 08:52:49,Valencia,46022,20.55,ENTREGADO,REP-129,EMPRESA,5.39
RPX-2024-008095,2024-06-22 13:51:50,,Barcelona,08022,"4,68",INCIDENCIA,REP-037,PARTICULAR,9.47
RPX-2024-006196,2024-10-23 08:38:28,2024-10-23 14:54:28,Valencia,46024,18.03,ENTREGADO,REP-243,PARTICULAR,7.46
RPX-2024-008433,2024-10-02 08:51:48,,Madrid,28036,16.82,DEVUELTO,REP-163,PARTICULAR,6.06
RPX-2024-005055,2024-07-22 16:51:18,2024-07-23 01:25:18,Barcelona,08026,2.91,ENTREGADO,REP-081,PARTICULAR,9.87
RPX-2024-005626,12/10/2024 10:26:31,2024-10-13 18:00:31,Madrid,28020,13.75,ENTREGADO,REP-124,EMPRESA,10.69
RPX-2024-008388,2024-11-26 12:59:00,2024-11-27 10:08:00,Valencia,46013,18.1,ENTREGADO,REP-058,PARTICULAR,16.38
RPX-2024-010859,2024-10-18 14:27:37,2024-10-19 20:43:37,Valencia,46019,14.45,ENTREGADO,REP-167,EMPRESA,11.91
RPX-2024-008072,2024-08-02 12:13:50,,Bilbao,48007,13.64,DEVUELTO,REP-010,PARTICULAR,3.79
RPX-2024-011377,2024-07-09 15:39:22,2024-07-09 23:44:22,Valencia,46012,0.33,ENTREGADO,REP-190,PARTICULAR,12.62
RPX-2024-003280,2024-05-07 12:01:28,2024-05-08 16:56:28,  Madrid  ,28055,15.59,ENTREGADO,REP-214,EMPRESA,8.05
RPX-2024-000714,2024-02-20 14:43:15,2024-02-20 19:52:15,Madrid,28027,19.8,ENTREGADO,REP-190,EMPRESA,11.02
RPX-2024-004735,2024-11-25 08:24:36,2024-11-26 18:56:36,Madrid,28016,13.3,ENTREGADO,REP-074,EMPRESA,11.89
RPX-2024-009174,2024-11-13 12:27:30,2024-11-15 00:38:30,Valencia,46016,15.12,ENTREGADO,REP-081,PARTICULAR,4.08
RPX-2024-010366,2024-06-24 09:49:48,,Madrid,28003,24.69,INCIDENCIA,REP-159,EMPRESA,5.11
RPX-2024-012578,2024-03-13 08:06:59,2024-03-13 22:10:59,Sevilla,41014,,ENTREGADO,REP-165,PARTICULAR,14.35
RPX-2024-001726,2024-11-02 09:08:23,2024-11-03 00:16:23,Barcelona,08037,18.76,ENTREGADO,REP-135,EMPRESA,6.2
RPX-2024-003342,2024-01-26 09:21:50,2024-01-26 19:36:50,Bilbao,48008,15.87,ENTREGADO,REP-073,PARTICULAR,13.86
RPX-2024-010453,29/07/2024 09:59:09,2024-07-30 19:34:09,Valencia,46019,6.05,ENTREGADO,REP-119,PARTICULAR,12.12
RPX-2024-003902,2024-04-06 14:59:18,2024-04-07 14:30:18,Valencia,46012,11.04,ENTREGADO,REP-083,PARTICULAR,16.53
RPX-2024-006600,2024-04-16 18:42:41,2024-04-18 07:39:41,Madrid,28030,3.23,ENTREGADO,REP-132,PARTICULAR,5.04
RPX-2024-011199,2024-06-22 16:43:39,2024-06-23 08:03:39,Madrid,28021,12.24,ENTREGADO,REP-211,EMPRESA,4.59
RPX-2024-014429,2024-06-27 17:09:56,2024-06-28 00:51:56,Sevilla,41014,5.23,ENTREGADO,REP-119,EMPRESA,15.02
RPX-2024-008116,2024-03-25 12:36:18,2024-03-25 21:14:18,Sevilla,41004,23.43,ENTREGADO,REP-164,EMPRESA,7.48
RPX-2024-007676,2024-09-16 18:36:21,2024-09-17 03:01:21,Madrid,28013,24.88,ENTREGADO,REP-129,EMPRESA,8.91
RPX-2024-006448,2024-05-28 13:48:18,2024-05-29 13:51:18,Sevilla,41019,9.45,ENTREGADO,REP-033,PARTICULAR,15.67
RPX-2024-011772,2024-09-26 18:46:27,2024-09-27 09:47:27,Madrid,28007,14.05,ENTREGADO,REP-007,PARTICULAR,14.26
RPX-2024-011461,2024-05-15 11:32:58,2024-05-16 12:22:58,Madrid,28024,11.91,ENTREGADO,REP-944,PARTICULAR,15.07
RPX-2024-004807,2024-09-23 14:31:59,2024-09-25 02:55:59,Madrid,28018,23.11,ENTREGADO,REP-246,EMPRESA,13.64
RPX-2024-010644,2024-01-29 10:34:33,2024-01-29 16:13:33,Sevilla,41011,19.59,ENTREGADO,REP-161,PARTICULAR,8.37
RPX-2024-008927,2024-10-28 14:18:56,2024-10-29 18:31:56,Madrid,28032,7.56,ENTREGADO,REP-005,PARTICULAR,17.72
RPX-2024-011481,2024-05-14 11:02:10,2024-05-15 20:45:10,Sevilla,41016,16.8,ENTREGADO,REP-070,PARTICULAR,14.24
RPX-2024-013822,2024-04-02 13:27:02,2024-04-03 04:22:02,Barcelona,08025,17.22,ENTREGADO,REP-242,PARTICULAR,10.12
RPX-2024-008805,2024-03-25 14:12:01,2024-03-25 23:24:01,Barcelona,08033,3.84,ENTREGADO,REP-061,PARTICULAR,13.2
RPX-2024-009576,2024-03-27 09:04:26,2024-03-28 14:26:26,Valencia,46019,4.37,ENTREGADO,REP-180,PARTICULAR,17.33
RPX-2024-014672,2024-03-08 10:08:00,2024-03-08 16:43:00,Madrid,28032,0.72,ENTREGADO,REP-160,PARTICULAR,12.26
RPX-2024-001908,2024-06-11 16:00:49,2024-06-12 04:19:49,madrid,28006,2.94,ENTREGADO,REP-224,PARTICULAR,7.08
RPX-2024-007113,2024-12-15 12:09:16,2024-12-15 23:01:16,Madrid,28003,12.19,ENTREGADO,REP-026,EMPRESA,8.75
RPX-2024-014063,22/11/2024 09:28:51,2024-11-23 16:08:51,Valencia,46024,5.78,ENTREGADO,REP-241,PARTICULAR,10.27
RPX-2024-006511,2024-10-30 17:04:57,2024-11-01 02:11:57,Madrid,28046,23.17,ENTREGADO,REP-056,PARTICULAR,11.53
RPX-2024-000406,2024-11-04 10:48:21,2024-11-05 01:24:21,Madrid,28019,24.26,ENTREGADO,REP-220,EMPRESA,4.75
RPX-2024-009051,2024-07-18 11:14:30,,Barcelona,08033,6.84,INCIDENCIA,REP-211,PARTICULAR,13.69
RPX-2024-010683,25/11/2024 08:16:24,2024-11-26 13:58:24,Madrid,28011,6.24,ENTREGADO,REP-154,PARTICULAR,15.49
RPX-2024-000600,2024-06-18 08:55:32,2024-06-19 15:20:32,Valencia,46012,24.27,ENTREGADO,REP-165,PARTICULAR,10.6
RPX-2024-007390,2024-04-19 13:30:45,2024-04-20 02:40:45,  Madrid  ,28011,16.74,ENTREGADO,REP-026,EMPRESA,5.21
RPX-2024-006031,2024-07-19 16:03:24,,Sevilla,41020,16.81,INCIDENCIA,REP-127,PARTICULAR,11.07
RPX-2024-005896,2024-12-16 17:47:16,2024-12-16 22:12:16,Barcelona,08014,2.63,ENTREGADO,REP-053,PARTICULAR,6.12
RPX-2024-004743,08/10/2024 08:31:06,2024-10-09 19:45:06,  Madrid  ,28031,0.57,ENTREGADO,REP-241,PARTICULAR,12.65
RPX-2024-005975,17/07/2024 11:26:03,2024-07-18 22:26:03,Madrid,28015,19.7,ENTREGADO,REP-087,PARTICULAR,14.04
RPX-2024-012347,2024-02-02 10:14:57,2024-02-03 09:54:57,Madrid,28028,18.96,ENTREGADO,REP-170,PARTICULAR,14.73
